sample_idx,natoms,time,memory,energy_mae,energy_mae_per_atom,forces_mae,hessian_mae,hessian_mre,asymmetry_mae,true_asymmetry_mae,eigval_mae,eigval_mre,true_neg_num,true_is_minima,true_is_ts,true_is_ts_order2,true_is_higher_order,model_neg_num,model_is_ts,model_is_minima,model_is_ts_order2,model_is_higher_order,neg_num_agree,eigval_mae_eckart,eigval_mre_eckart,eigval1_mae_eckart,eigval1_mre_eckart,eigval2_mae_eckart,eigval2_mre_eckart,eigvec1_cos_eckart,eigvec2_cos_eckart,eigvec_overlap_error,freq_mae_400_4000,freq_mae_400_4000_dataset
733,16,643.8379516601562,1158.4896,9770.1728515625,610.6358032226562,0.07761157304048538,0.09623291343450546,2.244288206100464,0.0870913416147232,5.761543070548214e-05,0.40788862109184265,3.163426160812378,4,0,0,0,1,1,1,0,0,0,0,0.09969201433055976,0.21856075433631722,0.007810741263877596,0.039512355013976506,0.1086207617889854,1.054638531156508,0.9026120746752312,0.8510031904437702,2.9541962361323177,177.83269642575638,
734,13,518.1153564453125,869.007872,11391.9443359375,876.303466796875,0.04881882667541504,0.13271328806877136,9.80323600769043,0.13878411054611206,8.121904102154076e-05,0.32663947343826294,1.7375640869140625,4,0,0,0,1,3,0,0,0,1,0,0.11211962295911396,0.26298282295817776,0.17571945818342133,0.5939263301112077,0.07664744990707797,0.5086039906254776,0.6031456538211497,0.6119640047317602,3.3465873151329943,392.90592530293924,
735,21,1244.807373046875,1111.122944,9965.6748046875,474.5559387207031,0.030709322541952133,0.04002397134900093,1.8228607177734375,0.04673560708761215,1.601613257662393e-05,0.12775474786758423,0.4582916796207428,3,0,0,0,1,2,0,0,1,0,0,0.045006365088497674,0.2531239509878215,0.16307406504647048,0.18695771096828526,0.15140624439094413,0.5792592092172696,0.994465354723444,0.9954009896409096,3.650860867867129,198.89248408642544,
736,22,1407.06298828125,1427.566592,11001.314453125,500.05975341796875,0.012510903179645538,0.03324684873223305,2.852893352508545,0.03808922320604324,1.0182518963119946e-05,0.11589400470256805,0.1412668079137802,2,0,0,1,0,2,0,0,1,0,1,0.06323237349301516,0.24020415280151333,0.09888523375073105,0.3176771099304628,0.08650300365221628,0.566500513335877,0.996356681265282,0.9933816750564997,2.3733356622386705,90.13278973529134,
737,12,528.0962524414062,1061.144576,9242.115234375,770.17626953125,0.0174985621124506,0.07235804945230484,1.2907142639160156,0.07973037660121918,3.5028446291107684e-05,0.22458907961845398,2.8301854133605957,1,0,1,0,0,1,1,0,0,0,1,0.08739736935973881,0.06369132888907587,0.10852557621799774,0.6291674204310025,0.05788878447281899,0.4125340118724474,0.9718576941108752,0.7737401028397958,2.5727954164025504,287.5534509459196,
738,21,1243.5238037109375,1082.892288,9862.3115234375,469.6338806152344,0.04008738324046135,0.06610693037509918,1.3775585889816284,0.0786668136715889,1.2481969861255493e-05,0.19313804805278778,7.847556114196777,3,0,0,0,1,1,1,0,0,0,0,0.08278297270757448,0.33937976958379895,0.18817910324950393,0.311509754601116,0.06589158142210064,1.5102379363396197,0.9913519747259175,0.7711663973666938,4.075071815561158,412.4670373955197,
739,20,1106.4105224609375,1325.34016,11978.5126953125,598.9256591796875,0.03648445010185242,0.07877163589000702,1.6805797815322876,0.07327279448509216,1.3846869478584267e-05,0.4611313045024872,7.904310703277588,4,0,0,0,1,2,0,0,1,0,0,0.1060921972671594,0.1597500425356823,0.2534403768456167,0.2934959134669199,0.09637156675388381,0.14695958397895728,0.4368168669645809,0.43679585487889233,4.138208201615641,285.1864906093225,
740,21,1240.0333251953125,1337.681408,10976.4853515625,522.6897583007812,0.039494264870882034,0.053836531937122345,1.2650188207626343,0.06399194896221161,1.356041684630327e-05,0.19476279616355896,0.6060640215873718,2,0,0,1,0,1,1,0,0,0,0,0.06775606672751251,0.15073450437314168,0.060595569159735296,0.04971432900686849,0.06874149115022818,1.698229978140758,0.9967932012745345,0.9744596180116223,3.9064252755994304,326.90874588009643,
741,29,2937.745361328125,1836.74624,13147.8271484375,453.37335205078125,0.01703486032783985,0.022994806990027428,1.6316512823104858,0.026342764496803284,5.082699317426886e-06,0.1418837308883667,1.9595140218734741,5,0,0,0,1,3,0,0,0,1,0,0.07732396279542178,0.2369263614129584,0.045283786585231224,0.4553797080946102,0.07374141985917036,0.8652015078637314,0.8726307855659452,0.2558187504297354,5.870379375205384,333.9147508860193,
742,13,562.1565551757812,1431.643648,9815.853515625,755.065673828125,0.05624129995703697,0.10849053412675858,1.4296469688415527,0.1331733614206314,2.4787754227872938e-05,0.24857649207115173,7.4719648361206055,2,0,0,1,0,2,0,0,1,0,1,0.12642860165589945,0.08877363887081452,0.938381942731525,0.25725361997318646,0.008745563269159266,0.6506995175069739,0.9945670669600755,0.9871987993269735,3.1214726442615834,280.9087957669785,
743,15,620.9403076171875,854.266368,12897.5869140625,859.8391723632812,0.08658845722675323,0.14161615073680878,1.7976735830307007,0.1520145833492279,2.854019112419337e-05,0.47350066900253296,0.5713275074958801,3,0,0,0,1,1,1,0,0,0,0,0.11334072014279073,0.22811787371730544,0.25557522898507445,0.6119079803942988,0.05695370960901136,1.0448240156818873,0.9378999196371589,0.43235367450181694,3.7018829778269393,264.02284843846195,
744,17,734.8733520507812,985.196544,9333.74609375,549.0438842773438,0.02505132555961609,0.06765832006931305,2.455496072769165,0.08344317227602005,2.7849484467878938e-05,0.22502368688583374,0.9437915682792664,3,0,0,0,1,2,0,0,1,0,0,0.07957537293007942,0.442496416925429,0.24123176890362918,0.11223793254490666,0.03666328394253577,0.9454144507668422,0.9960270177187545,0.8021987434393829,3.6468466253801415,403.0688842276855,
745,17,730.9014892578125,1046.536192,8322.861328125,489.580078125,0.05739593878388405,0.07123365253210068,1.922101616859436,0.07436451315879822,1.339255140919704e-05,0.21178725361824036,2.2796783447265625,3,0,0,0,1,2,0,0,1,0,0,0.08777426825609679,0.11489119876881884,0.007198190126292192,0.028739026800770177,0.15323674290310532,0.9848465268363389,0.8909888936055589,0.9933697703991463,3.404158429964743,234.47010354778908,
746,15,608.8825073242188,969.506304,8630.650390625,575.376708984375,0.22471684217453003,0.19439911842346191,2.0121026039123535,0.19724400341510773,4.917231490253471e-05,0.45086705684661865,2.4832897186279297,3,0,0,0,1,2,0,0,1,0,0,0.1668007692782928,0.34700374951346413,0.4101349378194715,0.7583968226210668,0.05367176571997614,0.9230286948523798,0.722780936323205,0.08584200393146052,4.610080916765659,130.25111087409783,
747,13,538.2642822265625,837.970432,8359.6611328125,643.0509033203125,0.10673574358224869,0.17344360053539276,1.2896195650100708,0.17785580456256866,0.0001638185203773901,0.4466075003147125,1.1069464683532715,2,0,0,1,0,2,0,0,1,0,1,0.05699632522390842,0.09145792024211175,0.08692420775319709,0.8279039936940089,0.05196137392968177,0.9414194702431209,0.40623686199708536,0.4450931953554536,2.840751690356131,143.79615700671738,
748,16,643.2296752929688,883.739136,9667.1025390625,604.1939086914062,0.03903406858444214,0.07406461983919144,1.8411922454833984,0.07688403874635696,3.4844750189222395e-05,0.29154643416404724,0.960026741027832,4,0,0,0,1,3,0,0,0,1,0,0.09692637398953886,0.14525570148766911,0.11793648209105007,0.360390238249626,0.07076807859033361,0.46235730936601355,0.9804418213551067,0.6099866569217749,3.948338026882756,252.07808782363045,
749,20,1109.4825439453125,1142.347776,10402.5205078125,520.1260375976562,0.050335004925727844,0.05332501605153084,2.2086539268493652,0.05597107857465744,1.4414647012017667e-05,0.23118062317371368,0.7535772919654846,5,0,0,0,1,3,0,0,0,1,0,0.0678293458600824,0.44519511293755726,0.053600945582014115,0.33347709435992584,0.08073241808234961,0.6571539611024575,0.8836934104275815,0.14158911511089126,3.3687206298809698,273.58103168749193,
750,24,1767.24072265625,1493.135872,11034.6845703125,459.7785339355469,0.019190818071365356,0.03225963935256004,5.025173187255859,0.03785888850688934,1.0179528544540517e-05,0.1469563990831375,0.41457220911979675,3,0,0,0,1,2,0,0,1,0,0,0.0595687589797325,0.13265677470754317,0.0013725958858694653,0.0036176529470768673,0.11390102943741828,0.6620274541647145,0.9973450743977952,0.9273209389737858,4.065384141282773,275.20378524478497,
751,16,685.875,1290.427904,7852.43017578125,490.7768859863281,0.17973856627941132,0.13062477111816406,3.205120086669922,0.13038678467273712,3.03520355373621e-05,0.3282647132873535,3.7184884548187256,3,0,0,0,1,3,0,0,0,1,1,0.0807972785266185,0.20139242526868179,0.0262832121185973,0.04151123741326655,0.078665218730471,0.7340289186095862,0.9755087036841179,0.32118690173840947,3.206451526024197,242.50357763444498,
752,13,532.62109375,874.421248,6218.45458984375,478.3426818847656,0.04305263236165047,0.10961830615997314,1.2686148881912231,0.1235094666481018,9.640730422688648e-05,0.371785432100296,9.291635513305664,5,0,0,0,1,5,0,0,0,1,1,0.12598660634416653,0.11291659221029615,0.1757749166471474,0.17431322202185598,0.17635309757665668,0.2798203428271082,0.9857049328228789,0.9788052814217643,2.7661502070161905,155.51630614037526,
753,27,2418.864013671875,1438.852608,10527.701171875,389.91485595703125,0.04163360968232155,0.04495757818222046,4.884123802185059,0.052679337561130524,7.785555681039114e-06,0.2008410394191742,5.1715312004089355,5,0,0,0,1,2,0,0,1,0,0,0.08500088133706747,0.21518885990740305,0.2893208889355621,0.6658002159748813,0.08189151237828193,0.98632255162418,0.9244845839665911,0.4031359761810221,6.621600101442129,421.6403500017177,
754,15,661.739501953125,1390.397952,9403.765625,626.917724609375,0.02165735885500908,0.06465648859739304,3.6587154865264893,0.07690595090389252,2.9491024179151282e-05,0.28199201822280884,1.2004930973052979,8,0,0,0,1,6,0,0,0,1,0,0.10173752356758387,0.194351018190424,0.0893912159495433,0.22288076126879136,0.24600033253227901,0.7650852403066056,0.1281705724692097,0.09290492541716269,3.563487106676849,98.59218314022087,
755,24,1773.0897216796875,1321.037824,9458.8388671875,394.1182861328125,0.017341958358883858,0.027337851002812386,1.5968079566955566,0.031163038685917854,8.582660484535154e-06,0.11694513261318207,1.7669509649276733,5,0,0,0,1,3,0,0,0,1,0,0.08985805040277701,0.28259905745545527,0.05746255902369324,0.1553602287232416,0.020618508084260606,0.10021812480465869,0.9977462064493564,0.9909361492195079,3.489766426280674,375.85355470979675,
756,26,2201.57421875,1777.343488,12540.546875,482.3287353515625,0.027589010074734688,0.03630783036351204,3.6880338191986084,0.04203671216964722,1.0676496458472684e-05,0.19314594566822052,1.4278199672698975,10,0,0,0,1,7,0,0,0,1,0,0.09017468063598949,0.6824516771528296,0.06970867559413862,0.18280459442810823,0.09376609466704242,0.31530127087377674,0.9888108071346708,0.9638383624440375,5.082528941182441,262.7260754659802,
757,26,2200.25439453125,1882.649088,12644.052734375,486.30975341796875,0.041284509003162384,0.04072130471467972,2.317081928253174,0.046347301453351974,1.0996281162078958e-05,0.2242504507303238,1.0185010433197021,5,0,0,0,1,1,1,0,0,0,0,0.07598989290912479,0.4796927177142054,0.2433245139151492,0.14815520148837824,0.08873814770184645,1.023120943883509,0.9985680692929605,0.18316695548250256,5.510206344357334,315.2941431554629,
758,28,2670.0595703125,2000.28416,11563.3828125,412.97796630859375,0.024375978857278824,0.033842235803604126,9.739036560058594,0.041477020829916,8.783878001850098e-06,0.24056260287761688,1.0544801950454712,8,0,0,0,1,6,0,0,0,1,0,0.09631619672920769,0.18489375252266452,0.227831323496653,1.6596618561048881,0.09464653491889521,1.0066882351084823,0.5585752691207411,0.46761583537771384,6.907256263649919,70.87023866144781,
759,15,642.376708984375,1447.74144,12897.5361328125,859.8358154296875,0.02873041480779648,0.17334547638893127,1.4089572429656982,0.13825173676013947,2.9928831281722523e-05,0.913971483707428,1.0036336183547974,4,0,0,0,1,2,0,0,1,0,0,0.1571903173631253,0.9488025074206453,0.7690355697667748,0.06969312365652368,0.10245367630821418,0.9407155278071685,0.9995862576285268,0.9386622862889673,4.173363374697912,105.45983077837938,
760,20,1111.9298095703125,1122.592256,11875.142578125,593.7571411132812,0.04184587299823761,0.08428014069795609,9.840794563293457,0.08306250721216202,1.8798658857122064e-05,0.5730693936347961,1.0239804983139038,5,0,0,0,1,5,0,0,0,1,1,0.15198559855384144,0.17266170415715784,0.15438374394379284,0.4531857077240913,0.06314099039703241,0.31898044103715734,0.78755840899124,0.738816310646524,6.391046652110375,674.8593153604851,
761,30,3219.64404296875,1856.679936,12607.375,420.245849609375,0.1286274790763855,0.06133841723203659,5.379299163818359,0.05819845199584961,6.120647412899416e-06,0.2130112648010254,4.631079196929932,7,0,0,0,1,4,0,0,0,1,0,0.1303474935943157,0.4181481826989337,0.08619238044934656,0.5567222791704198,0.07558578126595211,0.541903634061813,0.34686759316482696,0.45930041029593976,6.967914195755555,141.9954406629288,
762,13,576.0225219726562,1474.37312,10842.73046875,834.0562133789062,0.09543713927268982,0.20634286105632782,2.3760290145874023,0.18184228241443634,0.00024103233590722084,0.43230023980140686,0.6292389035224915,3,0,0,0,1,3,0,0,0,1,1,0.11446008025609317,0.2669059263173185,0.21636948648545357,0.5355048329500354,0.021423768245010313,0.2385730540489747,0.7975218210004877,0.7877583093575312,2.956071542357443,204.1154361710319,
763,13,535.3389892578125,778.875904,10381.0244140625,798.5403442382812,0.049866922199726105,0.1329035609960556,7.103707313537598,0.1377609819173813,3.4504057111917064e-05,0.6004690527915955,3.1393015384674072,2,0,0,1,0,1,1,0,0,0,0,0.11370953153450733,0.13898035234330106,0.10350209477771904,0.6939342027504809,0.007900613513070006,1.8334733948059796,0.9480380383354124,0.9381565315127675,4.138022984198542,145.87147735875647,
764,14,582.5422973632812,811.36896,9737.1787109375,695.5128173828125,0.04115842655301094,0.10223091393709183,1.5664790868759155,0.11689426004886627,2.2867847292218357e-05,0.24443940818309784,0.81559157371521,3,0,0,0,1,2,0,0,1,0,0,0.1106857131528186,0.36567785063731423,0.12731765156721497,0.02056575430125573,0.06583568945278792,0.3679432291914657,0.9991623009021302,0.9900852987061227,3.4117506053081588,218.5285658485703,
765,17,735.0791625976562,953.193984,6850.5908203125,402.9759216308594,0.00495748408138752,0.01988993026316166,2.1640756130218506,0.0227470975369215,1.1836757948913146e-05,0.09880782663822174,4.888218879699707,1,0,1,0,0,1,1,0,0,0,1,0.05686755109994039,9.864361358698753,0.037148347884056285,0.6312478530241513,0.13646368252919205,441.07525459817896,0.9886717167454415,0.7592175029986625,2.8298473482258166,222.41526014737929,
766,18,847.657958984375,1087.388672,8896.8193359375,494.2677307128906,0.010971921496093273,0.02877674624323845,1.746482014656067,0.03245096653699875,1.0506872058613226e-05,0.11356434971094131,1.046020269393921,3,0,0,0,1,3,0,0,0,1,1,0.06310734346670434,0.08325841599960616,0.10708096013090067,0.46722450149333977,0.09914899319230926,0.6002452221333121,0.9661060231891744,0.9615110929218326,3.658808353271764,222.43058944036733,
767,11,448.5582580566406,873.440768,8668.0537109375,788.0048828125,0.045313067734241486,0.14437487721443176,1.7092366218566895,0.17575494945049286,9.238506754627451e-05,0.30527153611183167,2.3752377033233643,1,0,1,0,0,1,1,0,0,0,1,0.10456031519280201,0.13179893816300536,0.10069515329502177,1.4254639445223087,0.012574254825458688,0.25665596269215496,0.7606647449537164,0.9040592868518518,2.749015122582679,456.59954954389866,
768,18,852.0233154296875,908.479488,12955.7099609375,719.7616577148438,0.08006401360034943,0.10801686346530914,1.2508323192596436,0.11987200379371643,3.581652345019393e-05,0.310735285282135,0.6048217415809631,2,0,0,1,0,1,1,0,0,0,0,0.07224820155697119,0.16884641950510668,0.03598594798985055,0.03314074626427442,0.04968682486714339,1.5127103572203604,0.9956085218622075,0.6241768595136732,2.9971883536212522,241.4921912087942,
769,12,489.9430847167969,901.23264,7220.55810546875,601.7131958007812,0.038087476044893265,0.10521003603935242,2.967446804046631,0.12047909200191498,4.9269190640188754e-05,0.311877578496933,1.6014991998672485,0,1,0,0,0,0,0,1,0,0,1,0.05817752843252274,0.12569487407633198,0.007199299889161008,0.5733778056151547,0.023417251277368673,1.0129603157266687,0.6924282004289408,0.645083991751034,2.549707738888695,246.9780540218428,
770,19,975.5634765625,988.409856,12207.8515625,642.5184936523438,0.1271640956401825,0.15660353004932404,3.8370656967163086,0.12447922676801682,2.76422688330058e-05,0.5141378045082092,1.3396364450454712,2,0,0,1,0,2,0,0,1,0,1,0.12559418230485553,0.08766273006329137,0.8913069598025323,0.3788674762710075,0.04360465841827699,0.7227235468450115,0.9935170549801707,0.8289310395056393,4.433185485471265,229.75029015609914,
771,17,730.4260864257812,1120.807424,7415.7529296875,436.22076416015625,0.00946937594562769,0.030965503305196762,2.175565242767334,0.030968325212597847,1.2620962479559239e-05,0.15074360370635986,7.214113235473633,2,0,0,1,0,0,0,1,0,0,0,0.08485874382488443,0.29599490984484145,0.07876009170479593,1.5702844212133384,0.09200723755312312,9.88983336515312,0.2536624238614327,0.2479978970869933,2.343562335225211,197.04858147060452,
772,19,966.8320922851562,1133.372928,8356.4287109375,439.8120422363281,0.010478696785867214,0.02920263446867466,2.2657270431518555,0.03454415872693062,1.2798977877537254e-05,0.14989474415779114,1.1875553131103516,5,0,0,0,1,3,0,0,0,1,0,0.052735549172301166,0.16816779941587362,0.04977772298856473,0.29446129453430087,0.05427950552935188,0.5925144041729993,0.9788025927004931,0.9647016134833498,3.594774129607398,239.46893356822412,
773,19,967.2611694335938,1210.464256,11404.9013671875,600.2579956054688,0.04889443889260292,0.07845014333724976,1.0860050916671753,0.0895959660410881,2.1035275494796224e-05,0.28118714690208435,1.5175046920776367,4,0,0,0,1,3,0,0,0,1,0,0.08743559662264705,0.12601476131001163,1.2338217928050117,0.11183406567685307,0.12130133037487922,0.6793989648868187,0.9991660812823406,0.8771366305786439,3.3081765789181423,242.92774363361877,
774,15,603.9398193359375,1052.16,10311.0283203125,687.4019165039062,0.0165638979524374,0.049715250730514526,0.7260259389877319,0.05764283612370491,1.3581043276644778e-05,0.17055045068264008,12.105968475341797,2,0,0,1,0,1,1,0,0,0,0,0.039472415077152816,0.06198784239706836,0.09297580670224,0.442730496426938,0.059867198475300955,1.1588506765876734,0.996100640434941,0.9455685986772249,1.8083633360446223,122.07808958630835,
775,15,603.1728515625,916.391424,10876.2529296875,725.0835571289062,0.02302667871117592,0.061372026801109314,1.748161792755127,0.06389220058917999,2.094880983349867e-05,0.27067601680755615,0.8129013180732727,2,0,0,1,0,2,0,0,1,0,1,0.05041679582000103,0.06087479261097203,0.10465216632879726,0.7106310306984603,0.0033199341746653864,0.14936586968435012,0.846174956645188,0.8256390178864303,3.1828120397099577,191.9643101079819,
776,16,648.6630249023438,947.216384,8863.3701171875,553.9606323242188,0.01942369155585766,0.05013994127511978,2.061825752258301,0.05693148449063301,2.03016879822826e-05,0.12350751459598541,1.5326932668685913,1,0,1,0,0,1,1,0,0,0,1,0.05180604242923773,0.07861971968166175,0.14295124837145834,0.7686525607464221,0.03818577012286697,1.6322294569992635,0.9762617908877771,0.9849253650570077,1.0889616532873547,142.72230937681041,
777,16,656.3367309570312,977.644544,12460.6787109375,778.7924194335938,0.02381795272231102,0.061280954629182816,24.936697006225586,0.06360164284706116,1.767264802765567e-05,0.31346726417541504,1.0363245010375977,4,0,0,0,1,2,0,0,1,0,0,0.09006155579821219,0.3722744502324085,0.14020470515768174,0.4224582557574109,0.17269756688604035,0.9628114768549383,0.9980603618341375,0.3231359917934694,4.055411952322796,532.1755113735894,
778,18,849.818359375,1058.187264,11379.9599609375,632.2200317382812,0.01425047405064106,0.058082737028598785,1.4613186120986938,0.05012088268995285,2.3066528228810057e-05,0.3808935284614563,2.3980801105499268,5,0,0,0,1,3,0,0,0,1,0,0.07997382332062897,1.6179100402258337,0.9053919620665358,0.9142344390928191,0.03147553201725314,0.3914879677947741,0.8888701486722199,0.8237286445121841,2.5675466208355875,152.49294431092937,
779,17,734.557861328125,1084.639744,10344.2119140625,608.4830322265625,0.10157256573438644,0.12530361115932465,2.800569772720337,0.11176163703203201,2.038643833657261e-05,0.4230349063873291,0.9941765666007996,4,0,0,0,1,2,0,0,1,0,0,0.1148847516486711,0.19143912016604392,0.05100358782465708,0.020817209909432522,0.12180960765948441,0.9497932396567357,0.9914133126309312,0.9375528392664207,4.204642897897796,309.2789916853003,
780,22,1403.8299560546875,1285.451776,12473.7412109375,566.98828125,0.024490932002663612,0.04007905349135399,59.18061065673828,0.04566219076514244,1.6418827726738527e-05,0.19495950639247894,1.6114575862884521,5,0,0,0,1,1,1,0,0,0,0,0.07605602632627238,0.29541943383720043,0.0873343598350499,0.8850667901680048,0.06000426942925846,1.0680194254204625,0.12316402980692129,0.29542761351363855,4.114938751966659,211.41656023986135,
781,19,994.7422485351562,1335.202304,8356.443359375,439.81280517578125,0.010297493077814579,0.0296424962580204,1.1506177186965942,0.03017059713602066,7.446888503181981e-06,0.2202923744916916,2.152677536010742,4,0,0,0,1,2,0,0,1,0,0,0.07510952655782818,0.4157285193869436,0.15064655668217303,0.738355156992819,0.13178436006737002,0.7989702926708553,0.7184459458554444,0.7370952652381362,3.008988822753897,565.2644281263092,
782,19,967.1878051757812,1212.371968,11404.7265625,600.248779296875,0.017866035923361778,0.04123495891690254,2.1601240634918213,0.050003066658973694,3.89615488529671e-05,0.12250835448503494,0.2680191397666931,3,0,0,0,1,1,1,0,0,0,0,0.055448033423246015,0.23517777976882093,0.03632428046955678,0.8218806464701802,0.035728731165606056,1.100271019176755,0.0941144751682777,0.01583784065756487,3.2159771675427122,165.99129595638203,
783,24,1770.124267578125,1458.454016,9458.828125,394.11785888671875,0.014612131752073765,0.026245513930916786,2.4425745010375977,0.029700608924031258,7.345260655711172e-06,0.14915437996387482,28.968271255493164,7,0,0,0,1,6,0,0,0,1,0,0.06550149320165223,0.25811945900897726,0.022298895753876113,0.0792836291406783,0.10246220308886934,0.722411923712823,0.9829685186625471,0.1637632711871223,4.954630030875292,159.89840531035,
784,24,1780.3336181640625,1667.395584,12610.59765625,525.4415893554688,0.05533011630177498,0.06796220690011978,7.306215763092041,0.06629341095685959,9.840785423875786e-06,0.27348756790161133,2.646524429321289,5,0,0,0,1,2,0,0,1,0,0,0.11652195451039121,0.1884137625707214,0.2551677089698108,0.6985019844068763,0.15197437207268127,0.8937450531914319,0.9186074896715195,0.6685014203892885,5.981010974567177,362.2525365175966,
785,15,649.5685424804688,1256.54272,9300.4033203125,620.0269165039062,0.03567636013031006,0.06512656062841415,6.6545186042785645,0.06953258812427521,2.529546691221185e-05,0.23819729685783386,0.625659167766571,3,0,0,0,1,2,0,0,1,0,0,0.0810478847318148,0.12515222070677048,0.0731779851839024,0.3959396323726048,0.07834379079982609,0.6632327447300069,0.9899464082219724,0.9794695424036324,3.5033776437317643,254.15651957069008,
786,19,972.8560180664062,1075.8144,8459.7275390625,445.2488098144531,0.06766897439956665,0.0678723007440567,2.5706276893615723,0.06772232055664062,2.1440389900817536e-05,0.31077566742897034,2.999750852584839,4,0,0,0,1,2,0,0,1,0,0,0.14413926225559032,0.306856452029446,0.14048637917621154,0.12784766290447674,0.08270512502555598,0.9718269603682547,0.985371953870672,0.1953625846621706,4.282413829004075,305.46799354761407,
787,20,1107.1805419921875,1248.48384,11875.1142578125,593.7557373046875,0.0504583939909935,0.07024610042572021,1.5568927526474,0.07975570857524872,2.0357205357868224e-05,0.21115900576114655,1.9354944229125977,2,0,0,1,0,2,0,0,1,0,1,0.056995790697794264,0.06564194084970716,0.05988449290199138,0.42388909831958116,0.045353949600365276,0.6885358910512399,0.97501163335351,0.9409758737207169,3.994724903407673,154.8100264193767,
788,21,1240.3162841796875,1341.86496,11541.49609375,549.5950927734375,0.07130281627178192,0.07780735194683075,3.839040517807007,0.08044727146625519,1.9127895939163864e-05,0.3778676390647888,0.7816672325134277,3,0,0,0,1,2,0,0,1,0,0,0.17034730409625687,0.20385228069435046,0.14267344839749976,0.9392504129043242,0.05918291017572784,0.9929130010417279,0.41743870258972404,0.3121877411935381,4.940553702302223,196.7413026319919,
789,23,1580.5675048828125,1482.003968,10564.4462890625,459.3237609863281,0.11267394572496414,0.08792714029550552,2.9091267585754395,0.08906782418489456,1.2413215699780267e-05,0.29730895161628723,6.318540096282959,7,0,0,0,1,4,0,0,0,1,0,0.09457170088687354,0.7578765399235673,0.3662283539258371,0.11956357727325788,0.02758870377893735,0.14787138330902744,0.9946677596117782,0.8549284309885302,5.865913128732883,247.26120690610838,
790,21,1256.1981201171875,1466.2912,13459.525390625,640.9298095703125,0.022661542519927025,0.051789723336696625,4.194196701049805,0.055815838277339935,1.181850257125916e-05,0.22928647696971893,0.6473513841629028,5,0,0,0,1,2,0,0,1,0,0,0.11108451746529809,0.34233067580447124,0.06281206156151256,0.47738659105511405,0.04899508994886685,0.7587254824110364,0.8933438773812491,0.4164444342944714,4.892927592802079,319.4308001846764,
791,16,657.233642578125,1168.513024,8298.1630859375,518.6351928710938,0.013766562566161156,0.03062676079571247,1.362160325050354,0.034385938197374344,2.434665475448128e-05,0.09656040370464325,0.3055374026298523,3,0,0,0,1,2,0,0,1,0,0,0.04899762108882604,0.1630394124930522,0.12206848922399229,0.9168207771129822,0.040849641425893285,0.8539029255361711,0.5922164645446053,0.789448910690929,2.9356881079668993,201.09451906716353,
792,20,1114.5584716796875,1151.14496,8826.7392578125,441.33697509765625,0.023367738351225853,0.043910905718803406,1.9391168355941772,0.04983825981616974,1.621647061256226e-05,0.13268092274665833,0.7012392282485962,4,0,0,0,1,2,0,0,1,0,0,0.07838568838454708,0.1315341168171668,0.05281294506544701,0.18991581335464539,0.1563414496456936,0.6790930818024647,0.8264545470785339,0.8172977279751805,3.9765631325600173,143.79141237667756,
793,20,1104.054443359375,1284.481024,13999.83203125,699.9916381835938,0.054003193974494934,0.056872330605983734,1.3854888677597046,0.06515362113714218,1.6499858247698285e-05,0.20497523248195648,1.14125657081604,4,0,0,0,1,1,1,0,0,0,0,0.06757940632584712,0.24767534532853616,0.2175452430059282,0.3341273880161961,0.08755176031790159,1.0126126334624468,0.9854870836496876,0.7253205478086227,3.0316297501482317,293.5706472373315,
794,17,733.3611450195312,1156.709888,7415.80615234375,436.2239074707031,0.040314555168151855,0.0929127186536789,2.404278516769409,0.1164279505610466,2.634518386912532e-05,0.24275195598602295,7.280651092529297,4,0,0,0,1,2,0,0,1,0,0,0.05850079561253237,0.17554800611424828,0.3069396980619035,0.8981586778858274,0.08829284810010686,0.9496865777759925,0.8909402125193276,0.16478462514893216,3.238963529353068,284.4692201483251,
795,16,667.7575073242188,1012.271104,9874.0517578125,617.1282348632812,0.04113135486841202,0.07573524117469788,1.1256756782531738,0.09120672941207886,4.6017972636036575e-05,0.2086099088191986,0.3577563166618347,4,0,0,0,1,3,0,0,0,1,0,0.09423096260785654,0.13943323619141343,0.1464171275591658,0.42064414425181784,0.12705651944960944,0.7425479880587236,0.9933223131454368,0.41447929726931876,3.1906993977667066,159.68147147995606,
796,21,1245.2894287109375,1199.893504,10427.28125,496.5372009277344,0.07557369768619537,0.09004569798707962,2.9166383743286133,0.09075722098350525,9.884841347229667e-06,0.24653640389442444,4.056822776794434,4,0,0,0,1,1,1,0,0,0,0,0.07400266077414572,0.36688181829633965,0.16422013681033953,0.10723513285990133,0.1666469647457001,1.0958881998808272,0.9901585004305478,0.058084978549301926,4.6448461359527915,320.1770984975519,
797,21,1246.1995849609375,1386.12736,11438.1953125,544.6759643554688,0.00986226461827755,0.024611404165625572,1.1920708417892456,0.024256020784378052,7.420986094075488e-06,0.13749375939369202,0.844606876373291,4,0,0,0,1,2,0,0,1,0,0,0.05542627208936072,0.20109259040935956,0.24785701894983472,0.933351084782153,0.04831382305118973,0.9838909954814878,0.14556839884766118,0.2521353929898578,4.905984353677949,172.6485479378633,
